Round,Loss,Accuracy,Precision,Recall,F1
1,2.2950642340713077,0.26785714285714285,0.42142857142857143,0.48452380952380947,0.4323809523809523
2,2.6031254993544684,0.21785714285714286,0.3780952380952381,0.45833333333333326,0.39595238095238094
